ID,Description,Flour_Code,Type,Shape,Diameter_Category,Dry_Digest_Code,Dry_Digest_Description,Liq_Digest_Code,Liq_Digest_Description,TSS_Concat,DLD_Concat,Buyable,Minimum_Run_Size,Diameter
23034,CSS GF SALMON DOG BULK,F11096,0,0,MAX 15.20,0,0,0,0,0 - 0 - MAX 15.20,0 - 0,FALSE,0.0,0
W23034,CSS GF SALMON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23035,CSS SMALL BITES DOG BULK,F11083,0,0,MAX 8.75,0,0,0,0,0 - 0 - MAX 8.75,0 - 0,FALSE,0.0,0
W23035,CSS SMALL BITES DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22772,RAY RABBIT QUINOA DOG BULK,F11123,0,0,MAX 14.75,0,0,0,0,0 - 0 - MAX 14.75,0 - 0,FALSE,0.0,0
W22772,RAY RABBIT QUINOA DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50982,CJPB BEEF & BR AD K9 BULK TEST,F11452,0,0,MAX 10.25,0,0,0,0,0 - 0 - MAX 10.25,0 - 0,FALSE,0.0,0
50982-1,CJPB BEEF & BR ADL K9 WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23037,PET SN LID ADULT SALM DOG BULK,F11451,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
W23037,PET SN LID ADULT SALM DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50981,HEE GI FISH DOG BULK TEST,F11436,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
50981-1,HEE GI FISH DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50983,BBC CKN BIT WG DOG BULK TEST,F10777,0,0,MAX 7.50,0,0,0,0,0 - 0 - MAX 7.50,0 - 0,FALSE,0.0,0
50983-1,BBC CKN BIT WG DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50984,BBC CKN BIT WG CAT BULK TEST,F11445,0,0,MAX 7.00,0,0,0,0,0 - 0 - MAX 7.00,0 - 0,FALSE,0.0,0
50984-1,BBC CKN BIT WG CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50985,BBC TS INDOOR CAT BULK TEST,F11440,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,0.0,0
50985-1,BBC TS INDOOR CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50985-2,BBC TS INDOOR CAT WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50986,BBC TS INDOOR HB CAT BULK TEST,F11439,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,0.0,0
50986-1,BBC TS INDOOR HB CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50986-2,BBC TS IND HB CAT WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50987,BBC TS ADULT DOG BULK TEST,F11444,0,0,MAX 13.00,0,0,0,0,0 - 0 - MAX 13.00,0 - 0,FALSE,0.0,0
50987-1,BBC TS ADULT DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50987-2,BBC TS ADULT DOG WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50988,BBC TS ACTIVE DOG BULK TEST,F11443,0,0,MAX 13.00,0,0,0,0,0 - 0 - MAX 13.00,0 - 0,FALSE,0.0,0
50988-1,BBC TS ACTIVE DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50988-2,BBC TS ACTIVE DOG WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50989,BBC TS SB ADULT DOG BULK TEST,F11442,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
50989-1,BBC TS SB ADULT DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50989-2,BBC TS SB ADL DOG WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50990,BBC TS LB ADULT DOG BULK TEST,F11441,0,0,MAX 15.00,0,0,0,0,0 - 0 - MAX 15.00,0 - 0,FALSE,0.0,0
50990-1,BBC TS LB ADULT DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50990-2,BBC TS LB ADL DOG WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1273OS,MEAT MDM TRKY SALM BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1272OS,MEAT MDM TRKY SALM BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23046,CSS ADULT SALMON CAT BULK,F11450,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
W23046,CSS ADULT SALMON CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50991,SGH LAFB GF CKN PUP TEST BULK,F11328,0,0,MAX 6.50,0,0,0,0,0 - 0 - MAX 6.50,0 - 0,FALSE,0.0,0
50991-1,SGH LAFB GF CKN PUP TEST WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22965,CSS BEEF & BR DOG BULK,F11388,0,0,MAX 13.50,0,0,0,0,0 - 0 - MAX 13.50,0 - 0,FALSE,0.0,0
W22965,CSS BEEF & BR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22964,CSS LB BEEF & BR DOG BULK,F11389,0,0,MAX 13.00,0,0,0,0,0 - 0 - MAX 13.00,0 - 0,FALSE,0.0,0
W22964,CSS LB BEEF & BR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50992,CJPB TAF CKN LB DOG BULK TEST,F11323,0,0,MAX 18.50,0,0,0,0,0 - 0 - MAX 18.50,0 - 0,FALSE,0.0,0
50992-1,CJPB TAF CKN LB DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22888,WAL PB GF CKN & PEA DOG BULK,F11302,0,0,MAX 11.75,0,0,0,0,0 - 0 - MAX 11.75,0 - 0,FALSE,0.0,0
W22888,WAL PB GF CKN & PEA DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22930,PVI LID VENISON DOG BULK,F11144,0,0,MAX 17.00,0,0,0,0,0 - 0 - MAX 17.00,0 - 0,FALSE,0.0,0
W22930,PVI LID VENISON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1411B,MEAT MER MDM ORG CKN LVR BB BL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
23048,MER ORGX WG CKN PUPPY BULK,F11413,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W23048,MER ORGX WG CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23049,MER ORGX SM BRD WG CKN K9 BULK,F11416,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W23049,MER ORGX SM BRD WG CKN K9 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23050,MER WEF WG BEEF DOG BULK,F11369,0,0,MAX 13.00,0,0,0,0,0 - 0 - MAX 13.00,0 - 0,FALSE,0.0,0
W23050,MER WEF WG BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23051,MER PRI GRF WG BEEF DOG BULK,F11415,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
W23051,MER PRI GRF WG BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23052,MER PRI GF SB GRF BEEF K9 BULK,F11454,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W23052,MER PRI GF SB GRF BEEF K9 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50992-3,CJPB TAF CKN LB DOG WIP BLD TE,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50957-3,CJPB TAF CKN DOG WIP BLD TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1383B,MEAT NVI MDM WC SALM F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1378B,MEAT NVI MDM CF CKN F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1388B,MEAT NVI MDM LAMB F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22921,NLE DIS MSC GF RM BEEF K9 BULK,F11310,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W22921,NLE DIS MSC GF RM BEEF K9 WIP	,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22924,NLE DIS MSC GF L&S BF DOG BULK,F11287,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W22924,NLE DIS MSC GF L&S BF DOG WIP	,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22923,NLE MSC DIST GF FOWL DOG BULK,F11286,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
W22923,NLE MSC DIST GF FOWL DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1417,MEAT MDM MER GRF BEEF FRT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
23053,WAL PB LAMB & RICE DOG BULK,F11463,0,0,MAX 11.75,0,0,0,0,0 - 0 - MAX 11.75,0 - 0,FALSE,0.0,0
W23053,WAL PB LAMB & RICE DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1418,MEAT MDM TRKY DUCK GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
50994,CSS ADULT DOG BULK TEST,F11468,0,0,MAX 13.50,0,0,0,0,0 - 0 - MAX 13.50,0 - 0,FALSE,0.0,0
50994-1,CSS ADULT DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50995,AJ AL BEEF & BR BULK TEST,F11470,0,0,MAX 13.25,0,0,0,0,0 - 0 - MAX 13.25,0 - 0,FALSE,0.0,0
50995-1,AJ AL BEEF & BR DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50996,CSS GF SALM DOG BULK TEST,F11469,0,0,MAX 15.20,0,0,0,0,0 - 0 - MAX 15.20,0 - 0,FALSE,0.0,0
50996-1,CSS GF SALM DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50997,MER NG SALM & BR DOG BULK TEST,F11471,0,0,MAX 14.00,0,0,0,0,0 - 0 - MAX 14.00,0 - 0,FALSE,0.0,0
50997-1,MER NG SALM & BR DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50998,MER NG CKN & BR DOG BULK TEST,F11472,0,0,MAX 14.00,0,0,0,0,0 - 0 - MAX 14.00,0 - 0,FALSE,0.0,0
50998-1,MER NG CKN & BR DOG 30# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1291,MEAT NVI MDM SALM F/V BLN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1419,MEAT MDM NVI BEEF FRT/VEG BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
50999,NVI INS PUPPY CHKN BULK TEST,F11457,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
50999-1,NVI INS PUPPY CHKN WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51000,NVI INS GF BEEF DOG BULK TEST,F11458,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
51000-1,NVI INS GF BEEF DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51004,NVI INS SR CHKN DOG BULK TEST,F11459,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
51004-1,NVI INS SR CHKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51005,NVI INS ORIG CKN DOG BULK TEST,F11460,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
51005-1,NVI INS ORIG CKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51006,NVI INS SR BEEF CAT BULK TEST,F11461,0,0,MAX 9.50,0,0,0,0,0 - 0 - MAX 9.50,0 - 0,FALSE,0.0,0
51006-1,NVI INS SR BEEF CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
IP10001,CJF FD CKN LIVER INCLUSION,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
51007,CJPB TAF HW CKN DOG BULK TEST,F11475,0,0,MAX 17.50,0,0,0,0,0 - 0 - MAX 17.50,0 - 0,FALSE,0.0,0
51007-1,CJPB TAF HW CKN DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51008,HPN K9 HYPO TREAT TEST BK32117,F10861,0,0,MAX 45.00,0,0,0,0,0 - 0 - MAX 45.00,0 - 0,FALSE,0.0,0
51009,HPN K9 HYPO TREAT TEST BK32118,F10861,0,0,MAX 45.00,0,0,0,0,0 - 0 - MAX 45.00,0 - 0,FALSE,0.0,0
51013,HPN K9 HYPO TREAT TEST BK32119,F10861,0,0,MAX 45.00,0,0,0,0,0 - 0 - MAX 45.00,0 - 0,FALSE,0.0,0
51008-1,HPN K9 HYP TRT WP TEST BK32117,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51009-1,HPN K9 HYP TRT WP TEST BK32118,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51013-1,HPN K9 HYP TRT WP TEST BK32119,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1131OS,MEAT MDM NVI LAMB GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51014,FTL RAWCORE SALM CAT BULK TEST,NONE,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
51014-1,FTL RAWCORE SALM CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51015,FTL RAWCORE CKN CAT BULK TEST,NONE,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
51015-1,FTL RAWCORE CKN CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1420,MEAT BEEF RABBIT HRT LVR GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1421,MEAT CKN DUCK QUL CKN LVR GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1422,MEAT MDM SALM WH FISH GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1424,MEAT DUCK QUAIL CKN LVR GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
51018,NEC WOODLANDS BF CAT BULK TEST,NONE,0,0,MAX 11.50,0,0,0,0,0 - 0 - MAX 11.50,0 - 0,FALSE,0.0,0
51018-1,NEC WOODLANDS BF CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51017,NEC PRAIRIE REC CAT BULK TEST,F11465,0,0,MAX 11.50,0,0,0,0,0 - 0 - MAX 11.50,0 - 0,FALSE,0.0,0
51017-1,NEC PRAIRIE REC CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51016,NEC SEA REC SALM CAT BULK TEST,F11464,0,0,MAX 11.50,0,0,0,0,0 - 0 - MAX 11.50,0 - 0,FALSE,0.0,0
51016-1,NEC SEA REC SALM CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51019,NEC SEA REC SALM CAT BULK TEST,NONE,0,0,MAX 11.50,0,0,0,0,0 - 0 - MAX 11.50,0 - 0,FALSE,0.0,0
51019-1,NEC SEA REC SALM CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51023,NEC PRAIRIE REC CAT BULK TEST,NONE,0,0,MAX 11.50,0,0,0,0,0 - 0 - MAX 11.50,0 - 0,FALSE,0.0,0
51023-1,NEC PRAIRIE REC CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1382OS,MEAT MDM CKN CKN LVR BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1423OS,MEAT MDM BEEF & HEARTS GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22913,CAN REAL BEEF WG DOG BULK,F11311,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
22914,CAN HIGH PROTEIN BEEF DOG BULK,F11312,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
W22914,CAN HIGH PROTEIN BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22913,CAN REAL BEEF WG DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23015,HEE GI FISH DOG BULK,F11436,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,0.0,0
W23015,HEE GI FISH DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51025,SGH GF IM 3D CKN CAT TEST BULK,F11486,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51025-1,SGH GF IM 3D CKN CAT TEST WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22995,CHE AJ GF DUCK & SP DOG BULK,F11435,0,0,MAX 13.25,0,0,0,0,0 - 0 - MAX 13.25,0 - 0,FALSE,0.0,0
W22995,CHE AJ GF DUCK & SP DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1425,MEAT MDM SGH OMAHA BISON GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
51026,SGH OM BISON WOLF CUB BLK TEST,F11232,0,0,MAX 10.50,0,0,0,0,0 - 0 - MAX 10.50,0 - 0,FALSE,40000.0,0
51026-1,SGH OM BISON WOLF CUB WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51027,SGH HNF DIV LAMB BULK TEST,F11487,0,0,MAX 17.50,0,0,0,0,0 - 0 - MAX 17.50,0 - 0,FALSE,0.0,0
51027-1,SGH HNF DIV LAMB WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
VC308M-8KGCO,RAY CANINE RABBIT MAINT 8KG,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22656,PCI GF TURKEY CAT BULK,F10954,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
W22656,PCI GF TURKEY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22655,PCI GF RABBIT CAT BULK,F10953,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
W22655,PCI GF RABBIT CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22654,PCI GF DUCK CAT BULK,F10952,0,0,MAX 9.00,0,0,0,0,0 - 0 - MAX 9.00,0 - 0,FALSE,0.0,0
W22654,PCI GF DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
50757-3RCO,PCI GF TRKY CAT 10/2# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50757-4RCO,PCI GF TRKY CAT 3/6.6# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50756-3RCO,PCI GF RABBIT CAT 10/2# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50756-4RCO,PCI GF RABBIT CAT 3/6.6# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50755-3RCO,PCI GF DUCK CAT 10/2# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
50755-4RCO,PCI GF DUCK CAT 3/6.6# TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22931,CHE TAF CHICKEN DOG BULK,F11323,0,0,MAX 17.50,0,0,0,0,0 - 0 - MAX 17.50,0 - 0,FALSE,0.0,0
W22931,CHE TAF CHICKEN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22931K,CHE TAF CHICKEN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51028,CAN ANC FISH ALS CAT BULK TEST,F11479,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
51029,CAN CFS CAT PURE SEA BULK TEST,F11480,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
51033,CAN CFA PUR STRM CAT BULK TEST,F11481,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
51034,CAN CFG PUR ELEM CAT BULK TEST,F11482,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
51035,CAN ALS MP DOG BULK TEST,F11483,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
51036,CAN CCS PUR SALM DOG BULK TEST,F11484,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
51037,CAN PUR PUP FOUND BULK TEST,F11485,0,0,MAX 10.00,0,0,0,0,0 - 0 - MAX 10.00,0 - 0,FALSE,0.0,0
51028-1,CAN ANC FISH ALS CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51029-1,CAN CFS CAT PURE SEA WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51033-1,CAN CFA PUR STREAM CAT WIP TES,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51034-1,CAN CFG PUR ELEM CAT WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51035-1,CAN ALS MP DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51036-1,CAN CCS PUR SALM DOG WIP TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51037-1,CAN PUR PUP FOUND BULK TEST,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1290,MEAT NVI MDM RAB F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22826,CJPB PB TVP INCLUSION BULK,F11241,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22826,CJPB PB TVP INCLUSION WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23054,CHE TAF BEEF DOG BULK,F11320,0,0,MAX 17.50,0,0,0,0,0 - 0 - MAX 17.50,0 - 0,FALSE,0.0,0
W23054,CHE TAF BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W23054K,CHE TAF BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
23055,CHE TAF LAMB DOG BULK,F11317,0,0,MAX 17.50,0,0,0,0,0 - 0 - MAX 17.50,0 - 0,FALSE,0.0,0
W23055,CHE TAF LAMB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W23055K,CHE TAF LAMB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51018-1UNCOATED,NEC WOOD BF CAT WP TEST UNCOAT,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51017-1UNCOATED,NEC PRAIRIE REC CAT WIP UNCOAT,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51016-1UNCOATED,NEC SEA REC SALM CAT WP UNCOAT,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51019-1UNCOATED,NEC SEA REC SALM CAT WP UNCOAT,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
51023-1UNCOATED,NEC PRAIRIE REC CAT WP UNCOAT,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
